site_id;lon;lat;eid;sid;gmv_PGA;gmv_PGV;log_PGA;log_PGV;I_PGA;I_PGV
3574.0;-4.31897;36.18433;0;3574;0.01671289;1.850975;-1.7769484452275375;0.26740055303957666;-0.6566340892897542;4.848899478779888
3575.0;-4.26326;36.18433;0;3575;0.01986367;3.001933;-1.7019405084338335;0.47740099501751126;-0.5330960173905237;5.293138057691772
3576.0;-4.20754;36.18433;0;3576;0.0331286;1.348602;-1.4797969168231908;0.12988379940729766;-0.1672255220077954;4.630385357258197
3577.0;-4.15183;36.18433;0;3577;0.008409824;6.535145;-2.0752130929807597;0.8152552280299924;-1.1478759641393115;6.19554671406811
3578.0;-4.09612;36.18433;0;3578;0.01337274;3.37026;-1.873779599098278;0.5276634059780707;-0.816114999714864;5.427388957367427
3579.0;-4.04041;36.18433;0;3579;0.01709653;2.612063;-1.7670920273140625;0.4169836474201896;-0.6404005689862609;5.131763322259326
3580.0;-3.9847;36.18433;0;3580;0.0120249;2.451008;-1.9199185265656709;0.38934472877561327;-0.8921058132536599;5.0579397705596625
3581.0;-3.92899;36.18433;0;3581;0.01632132;1.693609;-1.7872447202430828;0.2288131528998485;-0.6735920542403573;4.78758409995786
3582.0;-3.87327;36.18433;0;3582;0.02066167;3.868898;-1.6848345791148696;0.5875872800905684;-0.5049225518021903;5.587445625121908
3583.0;-3.81756;36.18433;0;3583;0.03466452;3.949521;-1.4601148091041707;0.5965444273552861;-0.13480909059456891;5.611370165465969
3584.0;-3.76185;36.18433;0;3584;0.02370505;2.577233;-1.6251591243061638;0.4111536836032811;-0.40663707773225166;5.116191488904364
3585.0;-3.70614;36.18433;0;3585;0.01395201;4.184983;-1.8553632211340378;0.6216936981665099;-0.7857832252077603;5.678543867802747
3586.0;-3.65043;36.18433;0;3586;0.01693884;1.74031;-1.771116334197078;0.2406266156951268;-0.6470286024225875;4.806355692339557
3587.0;-3.59472;36.18433;0;3587;0.06696353;7.362478;-1.1741616604641305;0.867024010071168;0.336155745215577;6.333821130900089
3588.0;-3.539;36.18433;0;3588;0.08782713;3.297545;-1.0563713088171307;0.5181907308653586;0.5301564543781858;5.402087442141372
3589.0;-3.48329;36.18433;0;3589;0.01596737;7.510496;-1.7967666110091804;0.875668619154625;-0.6892746083321204;6.356910881762003
3590.0;-3.42758;36.18433;0;3590;0.05174894;5.041478;-1.2860985416558872;0.7025578763551797;0.1517957018927536;5.894532087744684
3591.0;-3.37187;36.18433;0;3591;0.03017578;3.726393;-1.52034149520517;0.5712886553725964;-0.23400244260291503;5.543911998500205
3592.0;-3.31616;36.18433;0;3592;0.04688489;3.682206;-1.3289670985841673;0.566108081332767;0.08119118863187635;5.53007468523982
3593.0;-3.26045;36.18433;0;3593;0.03721607;6.74001;-1.4292694900829563;0.8286605408886725;-0.08400685016662912;6.231352304713644
3594.0;-3.20474;36.18433;0;3594;0.05515529;6.149469;-1.2584128276003652;0.7888376165354034;0.19739407294219857;6.124985273766062
3595.0;-3.14902;36.18433;0;3595;0.02661593;2.04669;-1.5748583543339179;0.31105206763330345;-0.32379170958796255;4.848820072648554
3596.0;-3.09331;36.18433;0;3596;0.02624314;6.19536;-1.5809842027153076;0.7920665474305519;-0.3338809818721118;6.133609748187004
3597.0;-3.0376;36.18433;0;3597;0.05122388;4.025797;-1.290527528585866;0.6048518718932817;0.1445011604190789;5.633559349826955
3598.0;-2.98189;36.18433;0;3598;0.07159033;5.72794;-1.1451456356706042;0.7579984601019307;0.3839451380505148;6.042613886932257
3599.0;-2.92618;36.18433;0;3599;0.07133769;4.779586;-1.1466809577464139;0.6793902803564316;0.3814164625916563;5.832651438832029
3600.0;-2.87047;36.18433;0;3600;0.02678354;9.245518;-1.572132022512148;0.9659312484578146;-0.3193014410775077;6.598002364630823
3601.0;-2.81475;36.18433;0;3601;0.1286236;6.896086;-0.8906793392700051;0.8386026688683609;0.8030511282223016;6.257907728547392
3602.0;-2.75904;36.18433;0;3602;0.0700225;8.883311;-1.1547623877608946;0.9485748667942658;0.36810634735780656;6.551643469207484
3603.0;-2.70333;36.18433;0;3603;0.09655835;4.590174;-1.0152101641205007;0.6618291486761648;0.5979488596935354;5.785745656114036
3604.0;-2.64762;36.18433;0;3604;0.06334572;9.886393;-1.1982827232142583;0.9950378703710645;0.29642835486611663;6.675746151761112
3605.0;-2.59191;36.18433;0;3605;0.08822379;4.5157;-1.054414289328738;0.6547250819083066;0.5333796654755685;5.766770693777087
3606.0;-2.5362;36.18433;0;3606;0.02252882;10.09604;-1.6472615548766687;1.004151062556246;-0.44303978088187357;6.700087488087733
3607.0;-2.48048;36.18433;0;3607;0.02721032;18.62806;-1.565266350781175;1.2701676281025958;-0.3079936797365952;7.410617734662033
3608.0;-2.42477;36.18433;0;3608;0.09344777;9.400645;-1.0294310579903414;0.9731576525710571;0.5745270474899078;6.617304090017293
3609.0;-2.36906;36.18433;0;3609;0.04298453;6.10087;-1.3666878175478594;0.7853917709546622;0.019065164498675458;6.115781420219902
3610.0;-2.31335;36.18433;0;3610;0.1340622;10.94562;-0.8726936579840608;1.0392403666305496;0.8326735453002518;6.793811019270198
3611.0;-2.25764;36.18433;0;3611;0.02503527;4.296059;-1.6014477204672768;0.6330702371231756;-0.367584395609605;5.708930603356002
3612.0;-2.20193;36.18433;0;3612;0.04596625;3.376589;-1.33756092524115;0.5284782013239306;0.06703715612782579;5.429565275736218
3613.0;-2.14621;36.18433;0;3613;0.0483676;2.548281;-1.3154454617663054;0.40624731613609383;0.10346132447089484;5.1030865813995065
3614.0;-2.0905;36.18433;0;3614;0.05056806;4.499939;-1.2961237073810243;0.653206626632465;0.1352842539434529;5.762714899735314
3615.0;-2.03479;36.18433;0;3615;0.01704813;2.459357;-1.7683232515817835;0.3908215754554608;-0.6424283953551972;5.061884428041536
3616.0;-1.97908;36.18433;0;3616;0.05863653;4.251313;-1.2318317383403612;0.6285230807772105;0.24117312695342497;5.696785148755929
3617.0;-1.92337;36.18433;0;3617;0.04445515;4.101228;-1.3520779200250603;0.6129139137374804;0.043127665718725616;5.65509306359281
3618.0;-1.86766;36.18433;0;3618;0.03825765;5.599349;-1.4172817102987147;0.7481375373379103;-0.06426297686198312;6.016275362229559
3619.0;-1.81194;36.18433;0;3619;0.0597531;6.263141;-1.2236395585309572;0.7967921889378806;0.25466564709951367;6.146231936653079
3620.0;-1.75623;36.18433;0;3620;0.04482509;9.091914;-1.348478829786658;0.958655319100658;0.04905536734137428;6.578568357317858
3621.0;-1.70052;36.18433;0;3621;0.02068334;9.20946;-1.684379328902831;0.9642341659302206;-0.5041727547029629;6.593469457199619
3622.0;-1.64481;36.18433;0;3622;0.05730049;2.607603;-1.2418416641864278;0.4162414720163685;0.22468677908495316;5.12978097175572
3623.0;-1.5891;36.18433;0;3623;0.02950274;6.441576;-1.5301376480346855;0.8089921351188029;-0.250136706313127;6.178817992902323
3624.0;-5.32181;36.13936;0;3624;0.002627132;1.709169;-2.580518105580357;0.2327850072138274;-1.9801133198908478;4.793895376462772
3625.0;-5.26613;36.13936;0;3625;0.008718377;1.428049;-2.0595643551532006;0.15474310944611927;-1.1221024929373216;4.669886800909884
3626.0;-5.21045;36.13936;0;3626;0.002999816;1.208135;-2.522905382825454;0.08211546613877015;-1.8852251655135235;4.554481475694506
3627.0;-5.15477;36.13936;0;3627;0.008860083;1.508384;-2.0525622096848277;0.17851191703206828;-1.110569959350911;4.707655436163957
3628.0;-5.09909;36.13936;0;3628;0.002961191;2.287715;-2.5285335792467034;0.3594019197552503;-1.8944948050193209;4.977962527666273
3629.0;-5.04341;36.13936;0;3629;0.004407579;1.465367;-2.3557998948070646;0.1659464070205953;-1.6100024267472355;4.687688840755726
3630.0;-4.98773;36.13936;0;3630;0.007543022;1.015095;-2.1224546256176544;0.006506688599093143;-1.2256827683922769;4.434339128183959
3631.0;-4.93205;36.13936;0;3631;0.01076086;4.953826;-1.9681530187877163;0.6949407481991599;-0.9715480219433688;5.874186738439955
3632.0;-4.87637;36.13936;0;3632;0.004010714;1.547801;-2.396778306018927;0.18971512291183207;-1.6774938700131727;4.725457330306901
3633.0;-4.82069;36.13936;0;3633;0.008078884;3.665607;-2.0926486276061183;0.5641459011934429;-1.1765922896672767;5.524833702087686
3634.0;-4.76501;36.13936;0;3634;0.00561804;1.848099;-2.250415172981106;0.266725232036736;-1.436433789899882;4.847826393706374
3635.0;-4.70933;36.13936;0;3635;0.003688343;2.799501;-2.4331686982256158;0.44708062696384926;-1.7374288459775893;5.212152354620441
3636.0;-4.65365;36.13936;0;3636;0.006831395;2.891719;-2.165490602476534;0.4611560885261501;-1.2965630222788516;5.249747912453347
3637.0;-4.59797;36.13936;0;3637;0.006837263;2.129011;-2.1651177143442286;0.32817790532134733;-1.2959488755249446;4.894563185113318
3638.0;-4.54229;36.13936;0;3638;0.02105003;0.7852435;-1.6767472808817487;-0.10499564986841457;-0.4916027716122402;4.25716191235909
3639.0;-4.48661;36.13936;0;3639;0.009813642;3.62216;-2.0081697890553665;0.5589676302912286;-1.0374556425741885;5.511002540507871
3640.0;-4.43093;36.13936;0;3640;0.007600777;2.295396;-2.1191420090923843;0.3608576204959367;-1.2202268889751569;4.981850704344646
3641.0;-4.37525;36.13936;0;3641;0.04272576;2.516661;-1.3693102033674207;0.40082471902681;0.014746095053858266;5.088602824520609
3642.0;-4.31957;36.13936;0;3642;0.00625162;1.514139;-2.204007428112654;0.18016574581267802;-1.3600002341015411;4.710283370096346
3643.0;-4.2639;36.13936;0;3643;0.03049018;1.017353;-1.5158400117521662;0.007471670083090376;-0.2265884993558176;4.435872483762031
3644.0;-4.20822;36.13936;0;3644;0.007689754;1.890862;-2.1140875533261907;0.2766598340668964;-1.211902200328236;4.863612476332299
3645.0;-4.15254;36.13936;0;3645;0.005842334;1.687309;-2.233413618500679;0.22719462301964488;-1.4084322296706189;4.7850122559782164
3646.0;-4.09686;36.13936;0;3646;0.02128269;5.490394;-1.6719734807790902;0.7396035112781572;-0.4837403228431616;5.993480978623957
3647.0;-4.04118;36.13936;0;3647;0.02109824;1.439866;-1.675753771724505;0.15832207670049378;-0.48996646203025973;4.675573779877085
3648.0;-3.9855;36.13936;0;3648;0.01448564;1.539797;-1.8390623121738396;0.18746346915399567;-0.7589356281503141;4.7218794524857
3649.0;-3.92982;36.13936;0;3649;0.01129096;3.869521;-1.9472691311505013;0.58765720793056;-0.9371522590048755;5.587632402382526
3650.0;-3.87414;36.13936;0;3650;0.0338602;3.080154;-1.4703104809984995;0.4885724306816894;-0.15160136220452847;5.322976962350792
3651.0;-3.81846;36.13936;0;3651;0.006186147;5.77665;-2.2085797641695177;0.7616760549789389;-1.3675308715871957;6.052436742848745
3652.0;-3.76278;36.13936;0;3652;0.02037108;3.007309;-1.6909859456877643;0.47817805400684393;-0.5150538525477479;5.29521358225228
3653.0;-3.7071;36.13936;0;3653;0.01567535;1.803422;-1.804782753440041;0.2560973633429636;-0.7024771949157476;4.83093871035197
3654.0;-3.65142;36.13936;0;3654;0.02411493;4.324747;-1.6177139943955448;0.6359607060857404;-0.3943749487694621;5.716651045955013
3655.0;-3.59574;36.13936;0;3655;0.02361625;7.395359;-1.62678906242117;0.8689592612179222;-0.4093215858076671;6.33899018671307
3656.0;-3.54006;36.13936;0;3656;0.01660397;10.46759;-1.7797880599746931;1.0198467036292187;-0.6613109347783195;6.742010545393643
3657.0;-3.48438;36.13936;0;3657;0.02193731;7.276644;-1.6588166276172869;0.8619311281690111;-0.4620709856856715;6.320218043339429
3658.0;-3.4287;36.13936;0;3658;0.03058898;2.027323;-1.5144350044719126;0.30692294748055055;-0.22427445236524024;4.83779119272055
3659.0;-3.37302;36.13936;0;3659;0.07816351;3.604302;-1.1069959464821657;0.5568211728282915;0.4467776761438731;5.505269352624366
3660.0;-3.31734;36.13936;0;3660;0.02693921;5.991257;-1.569615144235576;0.7775179494164264;-0.31515614255599367;6.094750442891275
3661.0;-3.26166;36.13936;0;3661;0.0323859;4.669733;-1.489644029454534;0.6692920497434967;-0.18344371651161717;5.805679064864879
3662.0;-3.20598;36.13936;0;3662;0.02953865;5.246632;-1.529609357058873;0.7198806037496771;-0.2492666110759636;5.940801092615387
3663.0;-3.1503;36.13936;0;3663;0.07097708;3.931367;-1.14888187151382;0.5945435878636257;0.3777915576167383;5.6060259231837435
3664.0;-3.09462;36.13936;0;3664;0.04413186;1.770517;-1.3552477682085196;0.24810010108607986;0.0379069257605682;4.818231060625782
3665.0;-3.03894;36.13936;0;3665;0.07442267;4.960018;-1.1282947532144305;0.695483252556022;0.41169854145583296;5.875635767577134
3666.0;-2.98326;36.13936;0;3666;0.03425347;10.94579;-1.4652954263462339;1.0392471117476458;-0.14334156719224733;6.793829035477962
3667.0;-2.92758;36.13936;0;3667;0.07599146;2.561394;-1.1192352114464623;0.4084763878650545;0.4266196067476766;5.109040431987561
3668.0;-2.8719;36.13936;0;3668;0.029952;3.913408;-1.5235741729419887;0.5925551284811909;-0.23932666283545556;5.60071474817326
3669.0;-2.81622;36.13936;0;3669;0.02528773;5.02554;-1.5970901541558267;0.7011827340368267;-0.3604074838946465;5.890859082612364
3670.0;-2.76054;36.13936;0;3670;0.02750171;3.235908;-1.5606403017888084;0.5099961657028086;-0.30037457704616743;5.380199758592202
3671.0;-2.70486;36.13936;0;3671;0.09429427;5.349965;-1.0255146973261882;0.7283509408330813;0.580977293503768;5.963425362965159
3672.0;-2.64918;36.13936;0;3672;0.0683248;7.296824;-1.1654216308979948;0.8631338711600778;0.35055057391100264;6.3234305698685676
3673.0;-2.5935;36.13936;0;3673;0.032432;5.017152;-1.4890262686510665;0.700457258644111;-0.18242626446830634;5.88892133783842
3674.0;-2.53782;36.13936;0;3674;0.04709293;3.591638;-1.3270442880400581;0.555292557804569;0.08435805759802406;5.501186421896003
3675.0;-2.48215;36.13936;0;3675;0.05226581;8.317822;-1.281782314649084;0.920009622299061;0.15890452777295838;6.475345701160792
3676.0;-2.42647;36.13936;0;3676;0.05311328;8.803035;-1.2747968779837;0.9446324285717899;0.17040954196084623;6.54111321671525
3677.0;-2.37079;36.13936;0;3677;0.05032514;7.093539;-1.2982150082695534;0.850862960811748;0.13183988138004565;6.2906549683281785
3678.0;-2.31511;36.13936;0;3678;0.05253562;12.66154;-1.2795461380426028;1.102486531339093;0.16258751064383326;6.962741525206717
3679.0;-2.25943;36.13936;0;3679;0.02493112;7.651016;-1.603258210910832;0.883719110172618;-0.3705662733701405;6.378413743271063
3680.0;-2.20375;36.13936;0;3680;0.0248917;8.637798;-1.603945441864399;0.9364030435976668;-0.3716981427506654;6.519132529449368
3681.0;-2.14807;36.13936;0;3681;0.02511469;11.08579;-1.6000721781303642;1.044766647420341;-0.3653188773807097;6.80857171525973
3682.0;-2.09239;36.13936;0;3682;0.06415305;2.939738;-1.1927826913283057;0.4683086262541374;0.30548690738228057;5.2688523407248
3683.0;-2.03671;36.13936;0;3683;0.06526059;6.849432;-1.1853490042136963;0.8356545584276704;0.3177301900600422;6.250033325560308
3684.0;-1.98103;36.13936;0;3684;0.06268852;12.17446;-1.202811983206511;1.0854497071169624;0.2889686636588764;6.917236167709406
3685.0;-1.92535;36.13936;0;3685;0.06884775;3.326107;-1.162110248269096;0.5219362162491347;0.3560044211007991;5.412091633601438
3686.0;-1.86967;36.13936;0;3686;0.04222504;11.32474;-1.3744299303473375;1.0540282400127734;0.006313904717935248;6.833309429074117
3687.0;-1.81399;36.13936;0;3687;0.04695046;3.80935;-1.3283601483503087;0.5808508771202512;0.08219083566704155;5.56945269278819
3688.0;-1.75831;36.13936;0;3688;0.02259036;8.838108;-1.646076848107184;0.9463593042547275;-0.4410885688325319;6.545725701664377
3689.0;-1.70263;36.13936;0;3689;0.01901255;2.214293;-1.720959630811632;0.34523508712262424;-0.564420511946758;4.940122917704529
3690.0;-1.64695;36.13936;0;3690;0.01439251;3.938469;-1.8418634601223813;0.5953274314526823;-0.7635491188215622;5.608119569410114
3691.0;-1.59127;36.13936;0;3691;0.01407073;6.174043;-1.8516833704581015;0.7905696498622558;-0.779722511144493;6.129611534782085
3692.0;-5.32184;36.0944;0;3692;0.004134851;1.040063;-2.3835401356987878;0.017059646725399887;-1.6556906034959034;4.45110777864666
3693.0;-5.26619;36.0944;0;3693;0.002318164;2.478302;-2.6348558428437046;0.39415422735964667;-2.0696075731635815;5.070785941277616
3694.0;-5.21055;36.0944;0;3694;0.009708457;0.6245559;-2.0128497885919705;-0.20442868463161698;-1.0451636018109753;4.099162820120361
3695.0;-5.1549;36.0944;0;3695;0.004271706;1.12456;-2.369398645251844;0.050982631824793526;-1.6323995687297868;4.505011401969598
3696.0;-5.09925;36.0944;0;3696;0.006179688;0.9506145;-2.2090334510113223;-0.021995565570441526;-1.3682780938156478;4.3890490463085685
3697.0;-5.0436;36.0944;0;3697;0.004021945;0.9678209;-2.395563872665141;-0.014205003578226382;-1.6754936982794875;4.401428249314199
3698.0;-4.98795;36.0944;0;3698;0.008659478;2.400417;-2.062508286799315;0.38028669382312436;-1.1269511483584722;5.033745759201565
3699.0;-4.93231;36.0944;0;3699;0.005208005;1.398922;-2.2833286074906773;0.14579350011444525;-1.4906422165371458;4.655665871681854
3700.0;-4.87666;36.0944;0;3700;0.003109052;0.7192757;-2.507372014166457;-0.14310461164996516;-1.859641707332155;4.196606772088206
3701.0;-4.82101;36.0944;0;3701;0.00607489;2.152463;-2.2164615815692423;0.3329356948369868;-1.380512224844542;4.9072712409095915
3702.0;-4.76536;36.0944;0;3702;0.002505167;2.739966;-2.601163317796331;0.4377451737313371;-2.0141159844105574;5.187217359036401
3703.0;-4.70972;36.0944;0;3703;0.0228401;2.658262;-1.6413019989658955;0.4245977830576935;-0.43322439229682974;5.152100678547099
3704.0;-4.65407;36.0944;0;3704;0.03977177;1.001013;-1.4004250807734464;0.0004397176307709954;-0.03650010803386605;4.424698711315296
3705.0;-4.59842;36.0944;0;3705;0.01250758;1.129625;-1.9028267106354435;0.05293429528873359;-0.8639555924165756;4.508112595213798
3706.0;-4.54277;36.0944;0;3706;0.003486278;1.927117;-2.457637984680957;0.2849080825391463;-1.7777297607695357;4.876718943154704
3707.0;-4.48712;36.0944;0;3707;0.01049261;1.600763;-1.9791164691364775;0.20432703747127276;-0.9896048246677784;4.748675662541853
3708.0;-4.43148;36.0944;0;3708;0.009844838;4.688807;-2.0067914259235193;0.6710623567396911;-1.0351854784960364;5.8104075548517145
3709.0;-4.37583;36.0944;0;3709;0.007544465;0.9720356;-2.1223715518838646;-0.012317829106203548;-1.225545945952725;4.404426969550243
3710.0;-4.32018;36.0944;0;3710;0.008935587;2.657478;-2.0488769123819313;0.4244696778921734;-1.104500274693041;5.151758509649994
3711.0;-4.26453;36.0944;0;3711;0.02160373;5.862296;-1.6654712591006597;0.7680677431234292;-0.47303116373878673;6.069508941882679
3712.0;-4.20888;36.0944;0;3712;0.01150342;2.15524;-1.9391730234449842;0.3334956387065227;-0.9238179696138888;4.908766850985122
3713.0;-4.15324;36.0944;0;3713;0.01722605;2.15794;-1.7638142965432464;0.33403936526293987;-0.6350021464067268;4.9102191446173125
3714.0;-4.09759;36.0944;0;3714;0.01180052;3.719149;-1.9280988547146585;0.5704435778162333;-0.9055788137150427;5.541654796347159
3715.0;-4.04194;36.0944;0;3715;0.0229075;1.618747;-1.6400223047629496;0.2091789765544989;-0.431116735944578;4.7563853937450995
3716.0;-3.98629;36.0944;0;3716;0.02086114;5.981782;-1.6806619623437469;0.7768305815601901;-0.49805025198015107;6.0929144833472675
3717.0;-3.93065;36.0944;0;3717;0.02013795;2.805134;-1.695984741776535;0.44795361214140206;-0.5232868697059532;5.2144840980296845
3718.0;-3.875;36.0944;0;3718;0.01393845;2.877635;-1.8557855184814909;0.45903570706456487;-0.7864787489390155;5.244084373569453
3719.0;-3.81935;36.0944;0;3719;0.02540345;5.531727;-1.5951072985684056;0.7428607388054693;-0.3571417207421641;6.002181033349408
3720.0;-3.7637;36.0944;0;3720;0.01754195;6.257878;-1.7559221311998638;0.7964270921365949;-0.6220037500861757;6.145256763096844
3721.0;-3.70805;36.0944;0;3721;0.01460665;3.182075;-1.8354493770389395;0.5027104115463532;-0.7529851239831333;5.360739509240309
3722.0;-3.65241;36.0944;0;3722;0.01770015;2.989341;-1.7520230531920773;0.47557545868976486;-0.6155819686073514;5.288262050160362
3723.0;-3.59676;36.0944;0;3723;0.02389539;5.065836;-1.6216858769044034;0.7046511259504001;-0.4009166392615522;5.9001231574135184
3724.0;-3.54111;36.0944;0;3724;0.04775808;3.207939;-1.3209531413042823;0.5062261014402832;0.09439017627184709;5.370129916946996
3725.0;-3.48546;36.0944;0;3725;0.008719575;2.743839;-2.0595046824588223;0.43835862472314974;-1.1220042120096805;5.188855886635533
3726.0;-3.42982;36.0944;0;3726;0.03525129;2.418041;-1.4528249856334134;0.3834636604299634;-0.12280275133823215;5.042231437008432
3727.0;-3.37417;36.0944;0;3727;0.01735546;4.608634;-1.7605638710266134;0.6635722194953428;-0.6296486955808325;5.79040139827206
3728.0;-3.31852;36.0944;0;3728;0.03487772;6.447535;-1.4574519131827919;0.809393708354079;-0.13042330101205835;6.179890595013744
3729.0;-3.26287;36.0944;0;3729;0.05913808;4.98503;-1.2281327795552694;0.6976677762475247;0.24726531207247104;5.881470630357138
3730.0;-3.20722;36.0944;0;3730;0.03155131;6.963456;-1.5009826042816432;0.8428248357614433;-0.20211834925186656;6.269185136318814
3731.0;-3.15158;36.0944;0;3731;0.05773421;5.413364;-1.2385667724320095;0.7334672304674622;0.23008052580448046;5.9770909725785915
3732.0;-3.09593;36.0944;0;3732;0.04622071;4.053;-1.3351633875736155;0.6077766037416931;0.07098590066625521;5.641371308594062
3733.0;-3.04028;36.0944;0;3733;0.09463291;5.016723;-1.0239578049737477;0.7004201219779974;0.5835414952082376;5.888822145803231
3734.0;-2.98463;36.0944;0;3734;0.03525707;3.377628;-1.4527537821020584;0.5286118162108248;-0.12268547912209016;5.429922161099112
3735.0;-2.92899;36.0944;0;3735;0.03911598;6.207264;-1.4076457845983044;0.7929002166766858;-0.048392607233407325;6.135836478743427
3736.0;-2.87334;36.0944;0;3736;0.05732337;7.735629;-1.241668285661609;0.8884956328541009;0.22497233351532975;6.391171835353303
3737.0;-2.81769;36.0944;0;3737;0.04661013;7.519057;-1.3315196857779075;0.8761633771107243;0.07698707752378642;6.358232380262745
3738.0;-2.76204;36.0944;0;3738;0.04374023;7.437072;-1.3591189376342707;0.8714019860123372;0.0315311097163562;6.345514704638952
3739.0;-2.70639;36.0944;0;3739;0.0347917;13.80712;-1.4585243501376817;1.140103099393516;-0.13218960467676188;7.063215378480081
3740.0;-2.65075;36.0944;0;3740;0.03210125;8.468943;-1.4934780561455083;0.9278292098687339;-0.18975835847165223;6.496231819559387
3741.0;-2.5951;36.0944;0;3741;0.0856129;6.1292;-1.0674607916696273;0.787403792910151;0.511892076120124;6.121155530863013
3742.0;-2.53945;36.0944;0;3742;0.02667568;6.669605;-1.5738845009950164;0.8241001140664631;-0.3221877731387921;6.219171404671522
3743.0;-2.4838;36.0944;0;3743;0.02710653;6.830832;-1.5669260743895008;0.8344736042675862;-0.31072724451950773;6.246878996998722
3744.0;-2.42815;36.0944;0;3744;0.1729164;5.929941;-0.7621638147553753;0.773050372369001;1.0147161970978968;6.082817544597601
3745.0;-2.37251;36.0944;0;3745;0.04328807;7.272496;-1.3636317767887174;0.8616834910496014;0.02409846362898227;6.319556604593485
3746.0;-2.31686;36.0944;0;3746;0.02972439;9.097622;-1.5268870491517357;0.9589278882287627;-0.2447829699529085;6.579296389459024
3747.0;-2.26121;36.0944;0;3747;0.05826928;6.456148;-1.234560348203978;0.8099734775452706;0.23667910650804824;6.181439158523418
3748.0;-2.20556;36.0944;0;3748;0.02916388;8.867372;-1.535154697415333;0.9477949281735942;-0.2583997866430532;6.54956025315167
3749.0;-2.14992;36.0944;0;3749;0.02305603;8.10889;-1.637215471435274;0.908961409097999;-0.42649388145389633;6.445835923700756
3750.0;-2.09427;36.0944;0;3750;0.07957491;2.578331;-1.09922384389798;0.4113386702888656;0.45957832910002683;5.11668558834156
3751.0;-2.03862;36.0944;0;3751;0.04605062;7.482202;-1.3367645183278016;0.8740294288422887;0.06834883831411087;6.352532604437753
3752.0;-1.98297;36.0944;0;3752;0.03865455;7.298177;-1.412799378237533;0.8632143919405421;-0.05688057595721663;6.323645640873187
3753.0;-1.92732;36.0944;0;3753;0.05635715;4.569965;-1.2490509774251606;0.6599128739505781;0.21281304018076064;5.780627286321994
3754.0;-1.87168;36.0944;0;3754;0.01520201;4.685925;-1.8180989861212253;0.6707953332693081;-0.7244090301416581;5.809694335162321
3755.0;-1.81603;36.0944;0;3755;0.02246861;7.812035;-1.6484237939806123;0.8927641803752658;-0.4449539886860685;6.402573125782334
3756.0;-1.76038;36.0944;0;3756;0.0127814;5.414898;-1.8934215734879167;0.7335902802680112;-0.8484653315345989;5.977419638595857
3757.0;-1.70473;36.0944;0;3757;0.01540485;1.03277;-1.8123425261357096;0.014003614014670358;-0.7149281405455135;4.446251742669312
3758.0;-1.64909;36.0944;0;3758;0.05673706;2.113918;-1.2461331722211233;0.3250881367849296;0.21761866535180996;4.886310413352547
3759.0;-1.59344;36.0944;0;3759;0.01839473;1.402423;-1.7353065824113094;0.14687902565503005;-0.5880499412314268;4.657390771765843
3760.0;-5.32187;36.04943;0;3760;0.01754845;0.7438179;-1.7557612373847657;-0.12853337454159836;-0.6217387579727092;4.2197604678534
3761.0;-5.26626;36.04943;0;3761;0.008433483;1.269414;-2.0739930261726163;0.1036032837126301;-1.1458665141062991;4.588625617819369
3762.0;-5.21064;36.04943;0;3762;0.005259499;0.9814507;-2.279055623127269;-0.008131510894028875;-1.483604611290612;4.411079029189389
3763.0;-5.15502;36.04943;0;3763;0.00394907;0.6082647;-2.4035051680248394;-0.21590738662773928;-1.6885730117369104;4.0809231626485225
3764.0;-5.09941;36.04943;0;3764;0.00436058;2.631813;-2.3604557414546283;0.42025502781680724;-1.617670606175773;5.140501179298692
3765.0;-5.04379;36.04943;0;3765;0.01171728;1.360427;-1.9311731919091366;0.1336752426628088;-0.9106422470743478;4.6364099605912035
3766.0;-4.98818;36.04943;0;3766;0.003470546;1.773002;-2.4596021949113056;0.24870922549853422;-1.7809648150189203;4.819198959317172
3767.0;-4.93256;36.04943;0;3767;0.004018696;1.330249;-2.3959148453919417;0.12393294112080051;-1.6760717503605278;4.620929443440953
3768.0;-4.87694;36.04943;0;3768;0.01068449;0.6775498;-1.971246203071447;-0.16905877857849566;-0.9766424964586733;4.1553656008387705
3769.0;-4.82133;36.04943;0;3769;0.003197458;2.5792;-2.495195151458546;0.41148502012499666;-1.8395864144522256;5.117076488753866
3770.0;-4.76571;36.04943;0;3770;0.02155004;0.8345572;-1.6665519193889502;-0.07854389170728636;-0.47481101123360103;4.2991937560771225
3771.0;-4.7101;36.04943;0;3771;0.005024192;1.43948;-2.29893377234665;0.15820563520925315;-1.516343923054933;4.6753887543475035
3772.0;-4.65448;36.04943;0;3772;0.005621347;0.7151607;-2.2501596053254858;-0.1455963592038756;-1.436012869971075;4.192647385225042
3773.0;-4.59886;36.04943;0;3773;0.01702549;3.703039;-1.7689003800769212;0.5685582860153087;-0.6433789259866893;5.5366191819468895
3774.0;-4.54325;36.04943;0;3774;0.01078555;2.953944;-1.9671577035169614;0.4704022578271441;-0.9699087376924354;5.274444430656302
3775.0;-4.48763;36.04943;0;3775;0.008962194;1.541474;-2.0475856593721398;0.1879362038910986;-1.102373580985914;4.722630627982956
3776.0;-4.43202;36.04943;0;3776;0.00878388;2.750376;-2.056313605919235;0.4393920696712779;-1.1167485089489801;5.191616218091983
